Iteration,Cost
146,0.586204
147,0.586003
148,0.585802
149,0.5856
150,0.5854
151,0.585199
152,0.584999
153,0.584798
154,0.584598
155,0.584399
156,0.584199
157,0.584
158,0.583801
159,0.583602
160,0.583404
161,0.583205
162,0.583007
163,0.582809
164,0.582612
165,0.582414
166,0.582217
167,0.58202
168,0.581823
169,0.581627
170,0.58143
171,0.581234
172,0.581038
173,0.580843
174,0.580647
175,0.580452
176,0.580257
177,0.580063
178,0.579868
179,0.579674
180,0.57948
181,0.579286
182,0.579092
183,0.578899
184,0.578706
185,0.578513
186,0.57832
187,0.578128
188,0.577935
189,0.577743
190,0.577551
191,0.57736
192,0.577168
193,0.576977
194,0.576786
195,0.576595
196,0.576405
197,0.576214
198,0.576024
199,0.575834
200,0.575645
201,0.575455
202,0.575266
203,0.575077
204,0.574888
205,0.5747
206,0.574511
207,0.574323
208,0.574135
209,0.573947
210,0.57376
211,0.573573
212,0.573385
213,0.573199
214,0.573012
215,0.572825
216,0.572639
217,0.572453
218,0.572267
219,0.572082
220,0.571896
221,0.571711
222,0.571526
223,0.571341
224,0.571157
225,0.570972
226,0.570788
227,0.570604
228,0.570421
229,0.570237
230,0.570054
231,0.569871
232,0.569688
233,0.569505
234,0.569323
235,0.56914
236,0.568958
237,0.568776
238,0.568595
239,0.568413
240,0.568232
241,0.568051
242,0.56787
243,0.56769
244,0.567509
245,0.567329
246,0.567149
247,0.566969
248,0.566789
249,0.56661
250,0.566431
251,0.566252
252,0.566073
253,0.565894
254,0.565716
255,0.565538
256,0.56536
257,0.565182
258,0.565004
259,0.564827
260,0.56465
261,0.564473
262,0.564296
263,0.564119
264,0.563943
265,0.563767
266,0.563591
267,0.563415
268,0.563239
269,0.563064
270,0.562889
271,0.562714
272,0.562539
273,0.562364
274,0.56219
275,0.562015
276,0.561841
277,0.561667
278,0.561494
279,0.56132
280,0.561147
281,0.560974
282,0.560801
283,0.560628
284,0.560456
285,0.560284
286,0.560111
287,0.55994
288,0.559768
289,0.559596
290,0.559425
291,0.559254
292,0.559083
293,0.558912
294,0.558741
295,0.558571
296,0.558401
297,0.558231
298,0.558061
299,0.557891
300,0.557722
301,0.557553
302,0.557384
303,0.557215
304,0.557046
305,0.556878
306,0.556709
307,0.556541
308,0.556373
309,0.556205
310,0.556038
311,0.55587
312,0.555703
313,0.555536
314,0.555369
315,0.555203
316,0.555036
317,0.55487
318,0.554704
319,0.554538
320,0.554372
321,0.554207
322,0.554042
323,0.553876
324,0.553711
325,0.553547
326,0.553382
327,0.553217
328,0.553053
329,0.552889
330,0.552725
331,0.552562
332,0.552398
333,0.552235
334,0.552072
335,0.551909
336,0.551746
337,0.551583
338,0.551421
339,0.551258
340,0.551096
341,0.550934
342,0.550773
343,0.550611
344,0.55045
345,0.550289
346,0.550127
347,0.549967
348,0.549806
349,0.549645
350,0.549485
351,0.549325
352,0.549165
353,0.549005
354,0.548846
355,0.548686
356,0.548527
357,0.548368
358,0.548209
359,0.54805
360,0.547892
361,0.547733
362,0.547575
363,0.547417
364,0.547259
365,0.547101
366,0.546944
367,0.546787
368,0.546629
369,0.546472
370,0.546316
371,0.546159
372,0.546002
373,0.545846
374,0.54569
375,0.545534
376,0.545378
377,0.545223
378,0.545067
379,0.544912
380,0.544757
381,0.544602
382,0.544447
383,0.544292
384,0.544138
385,0.543984
386,0.543829
387,0.543676
388,0.543522
389,0.543368
390,0.543215
391,0.543061
392,0.542908
393,0.542755
394,0.542603
395,0.54245
396,0.542298
397,0.542145
398,0.541993
399,0.541841
400,0.541689
401,0.541538
402,0.541386
403,0.541235
404,0.541084
405,0.540933
406,0.540782
407,0.540632
408,0.540481
409,0.540331
410,0.540181
411,0.540031
412,0.539881
413,0.539731
414,0.539582
415,0.539432
416,0.539283
417,0.539134
418,0.538985
419,0.538837
420,0.538688
421,0.53854
422,0.538392
423,0.538244
424,0.538096
425,0.537948
426,0.5378
427,0.537653
428,0.537506
429,0.537359
430,0.537212
431,0.537065
432,0.536918
433,0.536772
434,0.536626
435,0.536479
436,0.536333
437,0.536188
438,0.536042
439,0.535896
440,0.535751
441,0.535606
442,0.535461
443,0.535316
444,0.535171
445,0.535027
446,0.534882
447,0.534738
448,0.534594
449,0.53445
450,0.534306
451,0.534162
452,0.534019
453,0.533876
454,0.533732
455,0.533589
456,0.533447
457,0.533304
458,0.533161
459,0.533019
460,0.532877
461,0.532734
462,0.532592
463,0.532451
464,0.532309
465,0.532167
466,0.532026
467,0.531885
468,0.531744
469,0.531603
470,0.531462
471,0.531322
472,0.531181
473,0.531041
474,0.530901
475,0.530761
476,0.530621
477,0.530481
478,0.530342
479,0.530202
480,0.530063
481,0.529924
482,0.529785
483,0.529646
484,0.529507
485,0.529369
486,0.52923
487,0.529092
488,0.528954
489,0.528816
490,0.528678
491,0.528541
492,0.528403
493,0.528266
494,0.528129
495,0.527992
496,0.527855
497,0.527718
498,0.527581
499,0.527445
500,0.527308
501,0.527172
502,0.527036
503,0.5269
504,0.526765
505,0.526629
506,0.526493
507,0.526358
508,0.526223
509,0.526088
510,0.525953
511,0.525818
512,0.525684
513,0.525549
514,0.525415
515,0.525281
516,0.525147
517,0.525013
518,0.524879
519,0.524745
520,0.524612
521,0.524478
522,0.524345
523,0.524212
524,0.524079
525,0.523946
526,0.523814
527,0.523681
528,0.523549
529,0.523417
530,0.523285
531,0.523153
532,0.523021
533,0.522889
534,0.522758
535,0.522626
536,0.522495
537,0.522364
538,0.522233
539,0.522102
540,0.521971
541,0.521841
542,0.52171
543,0.52158
544,0.52145
545,0.52132
546,0.52119
547,0.52106
548,0.52093
549,0.520801
550,0.520672
551,0.520542
552,0.520413
553,0.520284
554,0.520156
555,0.520027
556,0.519898
557,0.51977
558,0.519642
559,0.519513
560,0.519385
561,0.519258
562,0.51913
563,0.519002
564,0.518875
565,0.518747
566,0.51862
567,0.518493
568,0.518366
569,0.518239
570,0.518113
571,0.517986
572,0.51786
573,0.517733
574,0.517607
575,0.517481
576,0.517355
577,0.51723
578,0.517104
579,0.516978
580,0.516853
581,0.516728
582,0.516603
583,0.516478
584,0.516353
585,0.516228
586,0.516103
587,0.515979
588,0.515855
589,0.51573
590,0.515606
591,0.515482
592,0.515359
593,0.515235
594,0.515111
595,0.514988
596,0.514865
597,0.514741
598,0.514618
599,0.514495
600,0.514373
601,0.51425
602,0.514127
603,0.514005
604,0.513883
605,0.51376
606,0.513638
607,0.513516
608,0.513395
609,0.513273
610,0.513151
611,0.51303
612,0.512909
613,0.512787
614,0.512666
615,0.512545
616,0.512425
617,0.512304
618,0.512183
619,0.512063
620,0.511943
621,0.511822
622,0.511702
623,0.511582
624,0.511463
625,0.511343
626,0.511223
627,0.511104
628,0.510985
629,0.510865
630,0.510746
631,0.510627
632,0.510508
633,0.51039
634,0.510271
635,0.510153
636,0.510034
637,0.509916
638,0.509798
639,0.50968
640,0.509562
641,0.509444
642,0.509327
643,0.509209
644,0.509092
645,0.508974
646,0.508857
647,0.50874
648,0.508623
649,0.508507
650,0.50839
651,0.508273
652,0.508157
653,0.508041
654,0.507924
655,0.507808
656,0.507692
657,0.507576
658,0.507461
659,0.507345
660,0.50723
661,0.507114
662,0.506999
663,0.506884
664,0.506769
665,0.506654
666,0.506539
667,0.506424
668,0.50631
669,0.506195
670,0.506081
671,0.505967
672,0.505853
673,0.505739
674,0.505625
675,0.505511
676,0.505397
677,0.505284
678,0.50517
679,0.505057
680,0.504944
681,0.504831
682,0.504718
683,0.504605
684,0.504492
685,0.50438
686,0.504267
687,0.504155
688,0.504042
689,0.50393
690,0.503818
691,0.503706
692,0.503594
693,0.503483
694,0.503371
695,0.50326
696,0.503148
697,0.503037
698,0.502926
699,0.502815
700,0.502704
701,0.502593
702,0.502482
703,0.502372
704,0.502261
705,0.502151
706,0.50204
707,0.50193
708,0.50182
709,0.50171
710,0.5016
711,0.501491
712,0.501381
713,0.501272
714,0.501162
715,0.501053
716,0.500944
717,0.500835
718,0.500726
719,0.500617
720,0.500508
721,0.5004
722,0.500291
723,0.500183
724,0.500074
725,0.499966
726,0.499858
727,0.49975
728,0.499642
729,0.499534
730,0.499427
731,0.499319
732,0.499212
733,0.499104
734,0.498997
735,0.49889
736,0.498783
737,0.498676
738,0.498569
739,0.498463
740,0.498356
741,0.498249
742,0.498143
743,0.498037
744,0.497931
745,0.497825
746,0.497719
747,0.497613
748,0.497507
749,0.497401
750,0.497296
751,0.49719
752,0.497085
753,0.49698
754,0.496875
755,0.49677
756,0.496665
757,0.49656
758,0.496455
759,0.49635
760,0.496246
761,0.496142
762,0.496037
763,0.495933
764,0.495829
765,0.495725
766,0.495621
767,0.495517
768,0.495414
769,0.49531
770,0.495207
771,0.495103
772,0.495
773,0.494897
774,0.494794
775,0.494691
776,0.494588
777,0.494485
778,0.494382
779,0.49428
780,0.494177
781,0.494075
782,0.493973
783,0.49387
784,0.493768
785,0.493666
786,0.493564
787,0.493463
788,0.493361
789,0.493259
790,0.493158
791,0.493057
792,0.492955
793,0.492854
794,0.492753
795,0.492652
796,0.492551
797,0.49245
798,0.49235
799,0.492249
800,0.492149
801,0.492048
802,0.491948
803,0.491848
804,0.491748
805,0.491648
806,0.491548
807,0.491448
808,0.491348
809,0.491249
810,0.491149
811,0.49105
812,0.49095
813,0.490851
814,0.490752
815,0.490653
816,0.490554
817,0.490455
818,0.490357
819,0.490258
820,0.490159
821,0.490061
822,0.489963
823,0.489864
824,0.489766
825,0.489668
826,0.48957
827,0.489472
828,0.489374
829,0.489277
830,0.489179
831,0.489082
832,0.488984
833,0.488887
834,0.48879
835,0.488692
836,0.488595
837,0.488498
838,0.488402
839,0.488305
840,0.488208
841,0.488112
842,0.488015
843,0.487919
844,0.487822
845,0.487726
846,0.48763
847,0.487534
848,0.487438
849,0.487342
850,0.487247
851,0.487151
852,0.487056
853,0.48696
854,0.486865
855,0.486769
856,0.486674
857,0.486579
858,0.486484
859,0.486389
860,0.486294
861,0.4862
862,0.486105
863,0.48601
864,0.485916
865,0.485822
866,0.485727
867,0.485633
868,0.485539
869,0.485445
870,0.485351
871,0.485257
872,0.485164
873,0.48507
874,0.484976
875,0.484883
876,0.48479
877,0.484696
878,0.484603
879,0.48451
880,0.484417
881,0.484324
882,0.484231
883,0.484138
884,0.484046
885,0.483953
886,0.483861
887,0.483768
888,0.483676
889,0.483584
890,0.483492
891,0.4834
892,0.483308
893,0.483216
894,0.483124
895,0.483032
896,0.482941
897,0.482849
898,0.482758
899,0.482666
900,0.482575
901,0.482484
902,0.482393
903,0.482302
904,0.482211
905,0.48212
906,0.482029
907,0.481939
908,0.481848
909,0.481757
910,0.481667
911,0.481577
912,0.481487
913,0.481396
914,0.481306
915,0.481216
916,0.481126
917,0.481037
918,0.480947
919,0.480857
920,0.480768
921,0.480678
922,0.480589
923,0.4805
924,0.48041
925,0.480321
926,0.480232
927,0.480143
928,0.480054
929,0.479965
930,0.479877
931,0.479788
932,0.4797
933,0.479611
934,0.479523
935,0.479434
936,0.479346
937,0.479258
938,0.47917
939,0.479082
940,0.478994
941,0.478906
942,0.478819
943,0.478731
944,0.478643
945,0.478556
946,0.478469
947,0.478381
948,0.478294
949,0.478207
950,0.47812
951,0.478033
952,0.477946
953,0.477859
954,0.477772
955,0.477686
956,0.477599
957,0.477513
958,0.477426
959,0.47734
960,0.477254
961,0.477167
962,0.477081
963,0.476995
964,0.476909
965,0.476824
966,0.476738
967,0.476652
968,0.476566
969,0.476481
970,0.476395
971,0.47631
972,0.476225
973,0.47614
974,0.476054
975,0.475969
976,0.475884
977,0.4758
978,0.475715
979,0.47563
980,0.475545
981,0.475461
982,0.475376
983,0.475292
984,0.475207
985,0.475123
986,0.475039
987,0.474955
988,0.474871
989,0.474787
990,0.474703
991,0.474619
992,0.474535
993,0.474452
994,0.474368
995,0.474285
996,0.474201
997,0.474118
998,0.474035
999,0.473951
