Iteration,Cost
146,0.690678
147,0.690662
148,0.690645
149,0.690629
150,0.690612
151,0.690596
152,0.690579
153,0.690563
154,0.690546
155,0.69053
156,0.690513
157,0.690497
158,0.690481
159,0.690464
160,0.690448
161,0.690431
162,0.690415
163,0.690398
164,0.690382
165,0.690365
166,0.690349
167,0.690333
168,0.690316
169,0.6903
170,0.690283
171,0.690267
172,0.690251
173,0.690234
174,0.690218
175,0.690201
176,0.690185
177,0.690169
178,0.690152
179,0.690136
180,0.690119
181,0.690103
182,0.690087
183,0.69007
184,0.690054
185,0.690038
186,0.690021
187,0.690005
188,0.689989
189,0.689972
190,0.689956
191,0.68994
192,0.689923
193,0.689907
194,0.689891
195,0.689874
196,0.689858
197,0.689842
198,0.689825
199,0.689809
200,0.689793
201,0.689776
202,0.68976
203,0.689744
204,0.689728
205,0.689711
206,0.689695
207,0.689679
208,0.689662
209,0.689646
210,0.68963
211,0.689614
212,0.689597
213,0.689581
214,0.689565
215,0.689549
216,0.689532
217,0.689516
218,0.6895
219,0.689484
220,0.689468
221,0.689451
222,0.689435
223,0.689419
224,0.689403
225,0.689386
226,0.68937
227,0.689354
228,0.689338
229,0.689322
230,0.689305
231,0.689289
232,0.689273
233,0.689257
234,0.689241
235,0.689225
236,0.689208
237,0.689192
238,0.689176
239,0.68916
240,0.689144
241,0.689128
242,0.689111
243,0.689095
244,0.689079
245,0.689063
246,0.689047
247,0.689031
248,0.689015
249,0.688998
250,0.688982
251,0.688966
252,0.68895
253,0.688934
254,0.688918
255,0.688902
256,0.688886
257,0.68887
258,0.688853
259,0.688837
260,0.688821
261,0.688805
262,0.688789
263,0.688773
264,0.688757
265,0.688741
266,0.688725
267,0.688709
268,0.688693
269,0.688677
270,0.688661
271,0.688645
272,0.688629
273,0.688612
274,0.688596
275,0.68858
276,0.688564
277,0.688548
278,0.688532
279,0.688516
280,0.6885
281,0.688484
282,0.688468
283,0.688452
284,0.688436
285,0.68842
286,0.688404
287,0.688388
288,0.688372
289,0.688356
290,0.68834
291,0.688324
292,0.688308
293,0.688292
294,0.688276
295,0.68826
296,0.688244
297,0.688229
298,0.688213
299,0.688197
300,0.688181
301,0.688165
302,0.688149
303,0.688133
304,0.688117
305,0.688101
306,0.688085
307,0.688069
308,0.688053
309,0.688037
310,0.688021
311,0.688005
312,0.687989
313,0.687974
314,0.687958
315,0.687942
316,0.687926
317,0.68791
318,0.687894
319,0.687878
320,0.687862
321,0.687846
322,0.687831
323,0.687815
324,0.687799
325,0.687783
326,0.687767
327,0.687751
328,0.687735
329,0.68772
330,0.687704
331,0.687688
332,0.687672
333,0.687656
334,0.68764
335,0.687624
336,0.687609
337,0.687593
338,0.687577
339,0.687561
340,0.687545
341,0.68753
342,0.687514
343,0.687498
344,0.687482
345,0.687466
346,0.68745
347,0.687435
348,0.687419
349,0.687403
350,0.687387
351,0.687372
352,0.687356
353,0.68734
354,0.687324
355,0.687308
356,0.687293
357,0.687277
358,0.687261
359,0.687245
360,0.68723
361,0.687214
362,0.687198
363,0.687182
364,0.687167
365,0.687151
366,0.687135
367,0.687119
368,0.687104
369,0.687088
370,0.687072
371,0.687057
372,0.687041
373,0.687025
374,0.687009
375,0.686994
376,0.686978
377,0.686962
378,0.686947
379,0.686931
380,0.686915
381,0.6869
382,0.686884
383,0.686868
384,0.686852
385,0.686837
386,0.686821
387,0.686805
388,0.68679
389,0.686774
390,0.686758
391,0.686743
392,0.686727
393,0.686712
394,0.686696
395,0.68668
396,0.686665
397,0.686649
398,0.686633
399,0.686618
400,0.686602
401,0.686586
402,0.686571
403,0.686555
404,0.68654
405,0.686524
406,0.686508
407,0.686493
408,0.686477
409,0.686462
410,0.686446
411,0.68643
412,0.686415
413,0.686399
414,0.686384
415,0.686368
416,0.686352
417,0.686337
418,0.686321
419,0.686306
420,0.68629
421,0.686275
422,0.686259
423,0.686243
424,0.686228
425,0.686212
426,0.686197
427,0.686181
428,0.686166
429,0.68615
430,0.686135
431,0.686119
432,0.686104
433,0.686088
434,0.686072
435,0.686057
436,0.686041
437,0.686026
438,0.68601
439,0.685995
440,0.685979
441,0.685964
442,0.685948
443,0.685933
444,0.685917
445,0.685902
446,0.685886
447,0.685871
448,0.685855
449,0.68584
450,0.685825
451,0.685809
452,0.685794
453,0.685778
454,0.685763
455,0.685747
456,0.685732
457,0.685716
458,0.685701
459,0.685685
460,0.68567
461,0.685654
462,0.685639
463,0.685624
464,0.685608
465,0.685593
466,0.685577
467,0.685562
468,0.685546
469,0.685531
470,0.685516
471,0.6855
472,0.685485
473,0.685469
474,0.685454
475,0.685439
476,0.685423
477,0.685408
478,0.685392
479,0.685377
480,0.685362
481,0.685346
482,0.685331
483,0.685315
484,0.6853
485,0.685285
486,0.685269
487,0.685254
488,0.685239
489,0.685223
490,0.685208
491,0.685192
492,0.685177
493,0.685162
494,0.685146
495,0.685131
496,0.685116
497,0.6851
498,0.685085
499,0.68507
500,0.685054
501,0.685039
502,0.685024
503,0.685008
504,0.684993
505,0.684978
506,0.684962
507,0.684947
508,0.684932
509,0.684917
510,0.684901
511,0.684886
512,0.684871
513,0.684855
514,0.68484
515,0.684825
516,0.684809
517,0.684794
518,0.684779
519,0.684764
520,0.684748
521,0.684733
522,0.684718
523,0.684703
524,0.684687
525,0.684672
526,0.684657
527,0.684641
528,0.684626
529,0.684611
530,0.684596
531,0.68458
532,0.684565
533,0.68455
534,0.684535
535,0.68452
536,0.684504
537,0.684489
538,0.684474
539,0.684459
540,0.684443
541,0.684428
542,0.684413
543,0.684398
544,0.684383
545,0.684367
546,0.684352
547,0.684337
548,0.684322
549,0.684307
550,0.684291
551,0.684276
552,0.684261
553,0.684246
554,0.684231
555,0.684215
556,0.6842
557,0.684185
558,0.68417
559,0.684155
560,0.68414
561,0.684124
562,0.684109
563,0.684094
564,0.684079
565,0.684064
566,0.684049
567,0.684034
568,0.684018
569,0.684003
570,0.683988
571,0.683973
572,0.683958
573,0.683943
574,0.683928
575,0.683912
576,0.683897
577,0.683882
578,0.683867
579,0.683852
580,0.683837
581,0.683822
582,0.683807
583,0.683792
584,0.683776
585,0.683761
586,0.683746
587,0.683731
588,0.683716
589,0.683701
590,0.683686
591,0.683671
592,0.683656
593,0.683641
594,0.683626
595,0.683611
596,0.683596
597,0.68358
598,0.683565
599,0.68355
600,0.683535
601,0.68352
602,0.683505
603,0.68349
604,0.683475
605,0.68346
606,0.683445
607,0.68343
608,0.683415
609,0.6834
610,0.683385
611,0.68337
612,0.683355
613,0.68334
614,0.683325
615,0.68331
616,0.683295
617,0.68328
618,0.683265
619,0.68325
620,0.683235
621,0.68322
622,0.683205
623,0.68319
624,0.683175
625,0.68316
626,0.683145
627,0.68313
628,0.683115
629,0.6831
630,0.683085
631,0.68307
632,0.683055
633,0.68304
634,0.683025
635,0.68301
636,0.682995
637,0.68298
638,0.682965
639,0.68295
640,0.682935
641,0.68292
642,0.682905
643,0.68289
644,0.682875
645,0.68286
646,0.682846
647,0.682831
648,0.682816
649,0.682801
650,0.682786
651,0.682771
652,0.682756
653,0.682741
654,0.682726
655,0.682711
656,0.682696
657,0.682681
658,0.682666
659,0.682652
660,0.682637
661,0.682622
662,0.682607
663,0.682592
664,0.682577
665,0.682562
666,0.682547
667,0.682532
668,0.682518
669,0.682503
670,0.682488
671,0.682473
672,0.682458
673,0.682443
674,0.682428
675,0.682413
676,0.682399
677,0.682384
678,0.682369
679,0.682354
680,0.682339
681,0.682324
682,0.68231
683,0.682295
684,0.68228
685,0.682265
686,0.68225
687,0.682235
688,0.68222
689,0.682206
690,0.682191
691,0.682176
692,0.682161
693,0.682146
694,0.682132
695,0.682117
696,0.682102
697,0.682087
698,0.682072
699,0.682058
700,0.682043
701,0.682028
702,0.682013
703,0.681998
704,0.681984
705,0.681969
706,0.681954
707,0.681939
708,0.681924
709,0.68191
710,0.681895
711,0.68188
712,0.681865
713,0.681851
714,0.681836
715,0.681821
716,0.681806
717,0.681792
718,0.681777
719,0.681762
720,0.681747
721,0.681733
722,0.681718
723,0.681703
724,0.681688
725,0.681674
726,0.681659
727,0.681644
728,0.681629
729,0.681615
730,0.6816
731,0.681585
732,0.68157
733,0.681556
734,0.681541
735,0.681526
736,0.681512
737,0.681497
738,0.681482
739,0.681467
740,0.681453
741,0.681438
742,0.681423
743,0.681409
744,0.681394
745,0.681379
746,0.681365
747,0.68135
748,0.681335
749,0.681321
750,0.681306
751,0.681291
752,0.681277
753,0.681262
754,0.681247
755,0.681233
756,0.681218
757,0.681203
758,0.681189
759,0.681174
760,0.681159
761,0.681145
762,0.68113
763,0.681115
764,0.681101
765,0.681086
766,0.681071
767,0.681057
768,0.681042
769,0.681027
770,0.681013
771,0.680998
772,0.680984
773,0.680969
774,0.680954
775,0.68094
776,0.680925
777,0.68091
778,0.680896
779,0.680881
780,0.680867
781,0.680852
782,0.680837
783,0.680823
784,0.680808
785,0.680794
786,0.680779
787,0.680764
788,0.68075
789,0.680735
790,0.680721
791,0.680706
792,0.680692
793,0.680677
794,0.680662
795,0.680648
796,0.680633
797,0.680619
798,0.680604
799,0.68059
800,0.680575
801,0.68056
802,0.680546
803,0.680531
804,0.680517
805,0.680502
806,0.680488
807,0.680473
808,0.680459
809,0.680444
810,0.68043
811,0.680415
812,0.6804
813,0.680386
814,0.680371
815,0.680357
816,0.680342
817,0.680328
818,0.680313
819,0.680299
820,0.680284
821,0.68027
822,0.680255
823,0.680241
824,0.680226
825,0.680212
826,0.680197
827,0.680183
828,0.680168
829,0.680154
830,0.680139
831,0.680125
832,0.68011
833,0.680096
834,0.680081
835,0.680067
836,0.680052
837,0.680038
838,0.680023
839,0.680009
840,0.679994
841,0.67998
842,0.679966
843,0.679951
844,0.679937
845,0.679922
846,0.679908
847,0.679893
848,0.679879
849,0.679864
850,0.67985
851,0.679835
852,0.679821
853,0.679807
854,0.679792
855,0.679778
856,0.679763
857,0.679749
858,0.679734
859,0.67972
860,0.679706
861,0.679691
862,0.679677
863,0.679662
864,0.679648
865,0.679634
866,0.679619
867,0.679605
868,0.67959
869,0.679576
870,0.679561
871,0.679547
872,0.679533
873,0.679518
874,0.679504
875,0.67949
876,0.679475
877,0.679461
878,0.679446
879,0.679432
880,0.679418
881,0.679403
882,0.679389
883,0.679374
884,0.67936
885,0.679346
886,0.679331
887,0.679317
888,0.679303
889,0.679288
890,0.679274
891,0.67926
892,0.679245
893,0.679231
894,0.679217
895,0.679202
896,0.679188
897,0.679174
898,0.679159
899,0.679145
900,0.679131
901,0.679116
902,0.679102
903,0.679088
904,0.679073
905,0.679059
906,0.679045
907,0.67903
908,0.679016
909,0.679002
910,0.678987
911,0.678973
912,0.678959
913,0.678944
914,0.67893
915,0.678916
916,0.678901
917,0.678887
918,0.678873
919,0.678859
920,0.678844
921,0.67883
922,0.678816
923,0.678801
924,0.678787
925,0.678773
926,0.678759
927,0.678744
928,0.67873
929,0.678716
930,0.678701
931,0.678687
932,0.678673
933,0.678659
934,0.678644
935,0.67863
936,0.678616
937,0.678602
938,0.678587
939,0.678573
940,0.678559
941,0.678545
942,0.67853
943,0.678516
944,0.678502
945,0.678488
946,0.678473
947,0.678459
948,0.678445
949,0.678431
950,0.678417
951,0.678402
952,0.678388
953,0.678374
954,0.67836
955,0.678345
956,0.678331
957,0.678317
958,0.678303
959,0.678289
960,0.678274
961,0.67826
962,0.678246
963,0.678232
964,0.678218
965,0.678203
966,0.678189
967,0.678175
968,0.678161
969,0.678147
970,0.678132
971,0.678118
972,0.678104
973,0.67809
974,0.678076
975,0.678062
976,0.678047
977,0.678033
978,0.678019
979,0.678005
980,0.677991
981,0.677977
982,0.677962
983,0.677948
984,0.677934
985,0.67792
986,0.677906
987,0.677892
988,0.677877
989,0.677863
990,0.677849
991,0.677835
992,0.677821
993,0.677807
994,0.677793
995,0.677779
996,0.677764
997,0.67775
998,0.677736
999,0.677722
